2024-07-14 17:29:17,659 [Worker-169: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\servlet-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-servlet-api/10.1.26/tomcat-servlet-api-10.1.26.jar
2024-07-14 17:29:17,660 [Worker-19: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\annotations-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-annotations-api/10.1.26/tomcat-annotations-api-10.1.26.jar
2024-07-14 17:29:17,661 [Worker-170: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-api/10.1.26/tomcat-api-10.1.26.jar
2024-07-14 17:29:17,663 [Worker-185: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-util-scan.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-util-scan/10.1.26/tomcat-util-scan-10.1.26.jar
2024-07-14 17:29:17,664 [Worker-186: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-util.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-util/10.1.26/tomcat-util-10.1.26.jar
2024-07-14 17:29:17,665 [Worker-158: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\catalina-ssi.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-ssi/10.1.26/tomcat-ssi-10.1.26.jar
2024-07-14 17:29:17,679 [Worker-173: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-dbcp.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-dbcp/10.1.26/tomcat-dbcp-10.1.26.jar
2024-07-14 17:29:17,680 [Worker-174: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-cs.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-cs/10.1.26/tomcat-i18n-cs-10.1.26.jar
2024-07-14 17:29:17,681 [Worker-177: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\tomcat-i18n-fr.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-fr/10.1.26/tomcat-i18n-fr-10.1.26.jar
2024-07-14 17:29:17,683 [Worker-189: Search the Maven coordinates for C:\Users\Jhostin PC\Desktop\TrabajoFinalWeb\server\apache-tomcat-10.1.26\lib\websocket-client-api.jar] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-websocket-client-api/10.1.26/tomcat-websocket-client-api-10.1.26.jar
